number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
56,0.5309840328977841,2025-10-16 19:46:38.853731,2025-10-16 19:46:39.888374,0 days 00:00:01.034643,0.5890869924105939,1.7010415902649871,0.037065838206483424,8,2.9035710100203156,350,6.292861181734926,2.652209548886149,0.7863229462517741,COMPLETE
57,0.5329870598869426,2025-10-16 19:46:39.888798,2025-10-16 19:46:40.703069,0 days 00:00:00.814271,0.633370808434739,1.930297611020311,0.08344630217980965,4,1.1634993264957179,450,5.212124546938312,4.162761422656923,0.5616213877248947,COMPLETE
58,0.529096422816883,2025-10-16 19:46:40.703476,2025-10-16 19:46:42.108464,0 days 00:00:01.404988,0.7318658765621618,0.8163416330396593,0.029105428663441173,7,9.761240765656169,400,4.9418288807065816,4.787918642406256,0.7056437395011425,COMPLETE
59,0.5291433740192986,2025-10-16 19:46:42.108882,2025-10-16 19:46:43.493631,0 days 00:00:01.384749,0.7335313986566965,1.170916412255302,0.03206829728536712,8,9.002469971883723,400,5.764092233889056,4.6513283319755265,0.7020149810917456,COMPLETE
60,0.5299878565140717,2025-10-16 19:46:43.494043,2025-10-16 19:46:44.362078,0 days 00:00:00.868035,0.5275637270740561,1.5823446579063962,0.1257564238633409,9,9.98449762067413,500,5.776611860607993,4.679321625132329,0.6777009877704541,COMPLETE
61,0.5335973948881512,2025-10-16 19:46:44.362497,2025-10-16 19:46:45.260104,0 days 00:00:00.897607,0.5297516759549163,1.5511935420662173,0.12721130869973057,10,9.731956083196627,500,5.833548986576268,4.621982846556479,0.6721927703427132,COMPLETE
62,0.5335373103349956,2025-10-16 19:46:45.260529,2025-10-16 19:46:45.981133,0 days 00:00:00.720604,0.5612370328219731,1.3089480261961857,0.20242201897730944,9,8.892458312682123,400,4.850168202526348,3.743933526366931,0.7005743614637413,COMPLETE
63,0.5322162150600833,2025-10-16 19:46:45.981537,2025-10-16 19:46:46.797313,0 days 00:00:00.815776,0.7274546937405875,2.4507112308009615,0.09741276562743421,9,9.130661633803605,500,5.648119048197978,3.3227396569036562,0.7337781416961561,COMPLETE
64,0.5315185713327562,2025-10-16 19:46:46.797717,2025-10-16 19:46:48.034885,0 days 00:00:01.237168,0.5073173639870914,0.7997245615953271,0.06739983069601001,9,9.279963042888461,450,3.6462284552100592,5.289554975430148,0.7629964589356126,COMPLETE
65,0.5477871274656846,2025-10-16 19:46:48.035289,2025-10-16 19:46:48.751014,0 days 00:00:00.715725,0.5320622411618223,1.1650433615559315,0.04239599079938966,3,8.097906621931312,400,6.135049463440269,4.626404066978211,0.6826101351457299,COMPLETE
66,0.5344649012089403,2025-10-16 19:46:48.751416,2025-10-16 19:46:49.565045,0 days 00:00:00.813629,0.7370299342538223,1.4086050391529594,0.16894831918671863,9,9.50165599290468,450,4.373347736085622,4.737324515625776,0.6482136870393451,COMPLETE
67,0.5292174741962092,2025-10-16 19:46:49.565455,2025-10-16 19:46:50.862345,0 days 00:00:01.296890,0.5688953099639623,0.6094364088158507,0.05409385184682748,8,9.900879995160157,400,6.003848087049415,5.8200173704876565,0.805265809403962,COMPLETE
68,0.5296084539656506,2025-10-16 19:46:50.862764,2025-10-16 19:46:52.542341,0 days 00:00:01.679577,0.5694079565616793,0.23598547430398908,0.05331582888154524,7,9.954425502814072,500,5.100588938022648,6.261367880339474,0.8732637129513809,COMPLETE
69,0.5307418873652002,2025-10-16 19:46:52.542757,2025-10-16 19:46:53.660878,0 days 00:00:01.118121,0.5724930283629244,0.5789619951461389,0.07776282748328198,6,9.88248815170441,500,5.154607342497645,6.421243088970507,0.8919802276794562,COMPLETE
70,0.5295721086163792,2025-10-16 19:46:53.661286,2025-10-16 19:46:55.367860,0 days 00:00:01.706574,0.5532942014495859,0.12812839467469028,0.04926245062902485,7,8.54406526879346,500,4.7200513792366925,5.926917401786836,0.8127271299125572,COMPLETE
71,0.5296412347571406,2025-10-16 19:46:55.368261,2025-10-16 19:46:57.046199,0 days 00:00:01.677938,0.5188600517862024,0.23539751541319104,0.05122027619541711,7,8.81320993527989,500,4.08861096923627,5.725923758234065,0.8141462929828647,COMPLETE
72,0.5290208344433662,2025-10-16 19:46:57.046621,2025-10-16 19:46:58.715243,0 days 00:00:01.668622,0.5142568477205183,0.2357068938392053,0.052444104205730785,7,8.4949179502366,500,3.6240103594275,5.835853891055974,0.8189467596249134,COMPLETE
73,0.5277973215075648,2025-10-16 19:46:58.715659,2025-10-16 19:47:00.399328,0 days 00:00:01.683669,0.5196970004829179,0.20179792079922246,0.02888543048331892,7,8.654905580213821,500,3.9158708603567263,5.710863765842279,0.8068636543480981,COMPLETE
74,0.5285112720080577,2025-10-16 19:47:00.399735,2025-10-16 19:47:02.097156,0 days 00:00:01.697421,0.5488975449291683,0.16641184605484005,0.029174619077735914,7,8.517249431518321,500,3.2490810752092893,5.775812316919614,0.8148718357214397,COMPLETE
75,0.5283854770069468,2025-10-16 19:47:02.097563,2025-10-16 19:47:03.835424,0 days 00:00:01.737861,0.5496887109196431,0.1651126632774443,0.019700295866862734,7,8.569228745219391,500,3.0953502564661015,6.829902082787952,0.8748330143380132,COMPLETE
76,0.5298501964689625,2025-10-16 19:47:03.835841,2025-10-16 19:47:05.737648,0 days 00:00:01.901807,0.9164091568122571,0.08432865134812349,0.020008421397089648,7,8.271695434114891,500,2.992806067877117,6.830401975788337,0.8210763441993874,COMPLETE
77,0.5402847247815814,2025-10-16 19:47:05.738071,2025-10-16 19:47:07.378195,0 days 00:00:01.640124,0.5480914168854133,0.15146554653866215,0.009533696202358022,7,7.5245254116480105,450,3.4324134050413497,5.937797032268851,0.8548952635518968,COMPLETE
78,0.5308777597411439,2025-10-16 19:47:07.378608,2025-10-16 19:47:09.257517,0 days 00:00:01.878909,0.8275961512105509,0.36615055694062393,0.015456307001332013,7,8.5171586578175,500,3.7675597796149334,7.125241864957378,0.8407454109238005,COMPLETE
79,0.5286156429680285,2025-10-16 19:47:09.257928,2025-10-16 19:47:10.813431,0 days 00:00:01.555503,0.5412575138056743,0.17607720639838348,0.029418370981341292,7,7.609313120104963,450,3.312601001900628,6.506667025635551,0.8053784025740599,COMPLETE
80,0.529119474913323,2025-10-16 19:47:10.813844,2025-10-16 19:47:12.130224,0 days 00:00:01.316380,0.5894905984064149,0.5704529362183369,0.029098404032171395,6,7.592489045944493,450,3.2468487019847743,7.527065963479599,0.7950984212836147,COMPLETE
