number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
97,0.22127636589399763,2025-10-16 23:42:07.311836,2025-10-16 23:42:09.024399,0 days 00:00:01.712563,0.7484495151303483,0.34384937371303537,0.026429331807492566,10,2.100437580418673,450,2.449720065032111,0.028701900179772366,0.5443769933825757,COMPLETE
98,0.22185009024039826,2025-10-16 23:42:09.024812,2025-10-16 23:42:11.109569,0 days 00:00:02.084757,0.7361567072946643,0.17647536188938562,0.03090490331628586,10,1.9678342976392638,500,4.410075926828552,1.7674828752914868,0.6836292581261199,COMPLETE
99,0.24162708323459323,2025-10-16 23:42:11.109987,2025-10-16 23:42:12.142297,0 days 00:00:01.032310,0.7182146677922564,0.9353900091301384,0.048219606211539125,10,0.5889554149874111,500,2.5443746298494485,0.4770311313058767,0.5721981100815792,COMPLETE
100,0.21944559571226407,2025-10-16 23:42:12.142710,2025-10-16 23:42:14.268876,0 days 00:00:02.126166,0.7546426249712586,0.4443743601291176,0.01736500845567941,10,1.4074780627595413,450,1.8626793711215277,1.0041761870605121,0.7323222674283778,COMPLETE
101,0.2178140354376026,2025-10-16 23:42:14.269295,2025-10-16 23:42:17.034104,0 days 00:00:02.764809,0.7254654879619702,0.1071755143252115,0.020488333554576937,10,1.0383010191074273,500,3.6769537430926267,1.0758213042141072,0.6542881840073138,COMPLETE
102,0.21245135914665636,2025-10-16 23:42:17.034518,2025-10-16 23:42:20.344116,0 days 00:00:03.309598,0.6907435787062682,0.0005806564133157902,0.025600651470550392,10,1.7180595757561814,500,2.880625136525595,1.1554898325184486,0.6379251708594927,COMPLETE
103,0.2231152888864112,2025-10-16 23:42:20.344530,2025-10-16 23:42:22.157870,0 days 00:00:01.813340,0.6914494572356459,0.2807579464464848,0.03023858028170574,10,1.7249685355065774,500,2.81779593303364,1.6563728125791641,0.6259042651370947,COMPLETE
104,0.20947372329546846,2025-10-16 23:42:22.158289,2025-10-16 23:42:25.006458,0 days 00:00:02.848169,0.6715147721258417,0.02409237168344839,0.037974441088563134,10,1.2897774177699541,450,1.704080132933913,1.9955138190342994,0.6021787789009011,COMPLETE
105,0.21333971689372913,2025-10-16 23:42:25.006878,2025-10-16 23:42:28.006041,0 days 00:00:02.999163,0.6643654832454913,0.0036576625795684686,0.02436667232180561,10,1.2104661443216114,450,2.088708979454033,1.9421612026625057,0.5876947212153213,COMPLETE
106,0.30814069978747805,2025-10-16 23:42:28.006459,2025-10-16 23:42:28.808756,0 days 00:00:00.802297,0.6577137703543706,0.2009252624732579,0.026151613255837144,3,0.8912309535610274,450,2.0587342668702004,1.8817884957691056,0.5876056090537518,COMPLETE
107,0.25934874275311687,2025-10-16 23:42:28.809158,2025-10-16 23:42:29.906058,0 days 00:00:01.096900,0.6783075837198911,0.3474304731610331,0.04009343412667384,5,1.2857282420187535,450,1.6538593966641169,0.8045873054712356,0.6036786863819107,COMPLETE
108,0.23339506170792293,2025-10-16 23:42:29.906476,2025-10-16 23:42:31.150501,0 days 00:00:01.244025,0.6194627924658043,0.44111689240384205,0.04467346622838304,10,1.5387669153038284,450,2.193160539475747,2.0587170395019356,0.5584912458081918,COMPLETE
109,0.3105210827367157,2025-10-16 23:42:31.150928,2025-10-16 23:42:31.715087,0 days 00:00:00.564159,0.6443970773007156,0.1464222774977263,0.023727007361167517,4,1.9814913319159724,250,1.802493490263941,1.480677270686368,0.6079464892717992,COMPLETE
110,0.22459809648143664,2025-10-16 23:42:31.715502,2025-10-16 23:42:33.731798,0 days 00:00:02.016296,0.6662545066766663,0.2871594108632648,0.025350564379658925,10,0.7821902214813541,500,2.584132889365379,2.6946251811140423,0.6314962906322341,COMPLETE
111,0.21290381854410387,2025-10-16 23:42:33.732215,2025-10-16 23:42:36.825514,0 days 00:00:03.093299,0.7105844600916423,0.010149559557504906,0.02918073555251175,10,1.1938035579614465,500,3.281536823853391,0.7233833453170607,0.5875898173135414,COMPLETE
112,0.20771537963625888,2025-10-16 23:42:36.825931,2025-10-16 23:42:39.998589,0 days 00:00:03.172658,0.7112736054066945,0.02407438850999693,0.029646195291625276,10,1.7744411877979482,500,1.9133018942611484,0.2700761764014361,0.5882558414940309,COMPLETE
113,0.21008666066923407,2025-10-16 23:42:39.999004,2025-10-16 23:42:43.267003,0 days 00:00:03.267999,0.703582918704191,0.0036112761827484796,0.02955456140709739,10,1.7139657988846086,500,2.274393917559885,0.3058242596289219,0.5339978811889021,COMPLETE
114,0.21617396968189273,2025-10-16 23:42:43.267416,2025-10-16 23:42:45.312777,0 days 00:00:02.045361,0.7094487872880589,0.20066368822315234,0.029563654602346202,10,1.7731608746990744,500,1.9225478768746949,0.6951702037718654,0.6199562211978032,COMPLETE
115,0.2293029654374749,2025-10-16 23:42:45.313196,2025-10-16 23:42:46.689497,0 days 00:00:01.376301,0.7012818578367217,0.45281833823851886,0.03724720068946511,10,2.142860346067502,500,2.3297612313715503,0.2596734055421633,0.5289133880125315,COMPLETE
116,0.2230098743781067,2025-10-16 23:42:46.689926,2025-10-16 23:42:48.889231,0 days 00:00:02.199305,0.7436055460222395,0.16411613996746163,0.029913230446835165,10,1.5425003152756467,500,4.804673725939126,0.5957576196660597,0.566061899215144,COMPLETE
117,0.225797619935683,2025-10-16 23:42:48.889647,2025-10-16 23:42:50.210538,0 days 00:00:01.320891,0.6921856276578875,0.3269372346173458,0.050482266114514146,10,2.3667347524240183,500,2.6813071241275077,0.18644575573921784,0.5831533980632618,COMPLETE
118,0.21149778131241112,2025-10-16 23:42:50.210957,2025-10-16 23:42:52.641321,0 days 00:00:02.430364,0.7035259095234114,0.10174405139848612,0.038729789258900436,10,0.5103894223606198,500,1.636584862439082,0.9188707178807163,0.5077800846687474,COMPLETE
119,0.24099099792341205,2025-10-16 23:42:52.641731,2025-10-16 23:42:53.749253,0 days 00:00:01.107522,0.5120453897682142,0.49374439026366157,0.06596701630290638,10,0.5001637434518801,500,1.6477330990528862,1.0024577249288613,0.5383172413636916,COMPLETE
120,0.23722004263863253,2025-10-16 23:42:53.749653,2025-10-16 23:42:54.875548,0 days 00:00:01.125895,0.6778779689304437,0.8028116658064566,0.03868107809590727,10,0.8768132593573553,450,1.4555571614849605,0.2564646483816581,0.5275245632318901,COMPLETE
121,0.20854117734669364,2025-10-16 23:42:54.875967,2025-10-16 23:42:57.549222,0 days 00:00:02.673255,0.7138178865499516,0.08825306745849897,0.032141767182078285,10,1.7855668595851308,500,1.3057200215269444,0.8518839225935834,0.5084812602844264,COMPLETE
122,0.21249704113471052,2025-10-16 23:42:57.549643,2025-10-16 23:42:59.978915,0 days 00:00:02.429272,0.7010793915719451,0.08886416008665979,0.044019916122573555,10,1.8247113888653423,500,2.0292353377448915,0.9360400455863922,0.5028596954464019,COMPLETE
123,0.21794744134474417,2025-10-16 23:42:59.979328,2025-10-16 23:43:01.753988,0 days 00:00:01.774660,0.686791590134491,0.26829589318308755,0.03268473926957916,10,2.654861759507142,500,1.2580020529772271,1.1800796420333808,0.5189427964248712,COMPLETE
124,0.2096169514944953,2025-10-16 23:43:01.754410,2025-10-16 23:43:04.597521,0 days 00:00:02.843111,0.715393940460207,0.10857648823999791,0.021725264289472305,10,1.4710009923376013,500,1.6328266285838668,1.2596199344638122,0.6394333387026293,COMPLETE
125,0.21435841447548404,2025-10-16 23:43:04.597933,2025-10-16 23:43:06.432048,0 days 00:00:01.834115,0.7154582547294761,0.19922478057583656,0.036335082148521214,10,1.5666571859605334,500,1.5755767600589368,0.39938750023792197,0.557480995427741,COMPLETE
126,0.22197465136294736,2025-10-16 23:43:06.432449,2025-10-16 23:43:08.383089,0 days 00:00:01.950640,0.7403371564582979,0.38150054119643023,0.02169321458508913,10,2.08555913912463,500,1.1396594276733552,1.6508003594883407,0.5181021426124749,COMPLETE
127,0.21417841626906164,2025-10-16 23:43:08.383512,2025-10-16 23:43:10.095855,0 days 00:00:01.712343,0.7028489595613074,0.12686287703715748,0.055639705406682234,10,2.8986115712668195,450,1.8021530198285627,1.3036117585926181,0.6068798570320753,COMPLETE
128,0.21509392650851392,2025-10-16 23:43:10.096265,2025-10-16 23:43:11.580047,0 days 00:00:01.483782,0.7512740535007227,0.2329705820430701,0.04049911501879624,9,1.4338129671949107,500,1.3836808678251034,0.8799116477258829,0.6447060396042072,COMPLETE
129,0.2135559412596891,2025-10-16 23:43:11.580462,2025-10-16 23:43:14.100765,0 days 00:00:02.520303,0.7170957206433611,0.10254822828953605,0.03285131406779291,10,2.296426455291032,500,2.2249593594996755,0.5597781100470669,0.513012611419884,COMPLETE
130,0.22924133550957965,2025-10-16 23:43:14.101169,2025-10-16 23:43:15.654954,0 days 00:00:01.553785,0.7353749561712404,0.49518525018485765,0.027660342736806575,10,0.9552544153273737,450,2.443724940120893,1.4821575621454757,0.572413177043268,COMPLETE
131,0.2076708163655695,2025-10-16 23:43:15.655368,2025-10-16 23:43:18.994716,0 days 00:00:03.339348,0.6972607864582131,0.008972142031497578,0.02658909391779562,10,1.7059482019153904,500,1.9325671236128716,1.1782220824077072,0.6314022341737431,COMPLETE
132,0.21471349061896322,2025-10-16 23:43:18.995130,2025-10-16 23:43:21.842583,0 days 00:00:02.847453,0.6720216459066726,0.10314260184000276,0.02168210362473787,10,0.717059883069201,500,1.992071936577,1.6544753924387372,0.614352741964983,COMPLETE
